Record_id,G_id,BetType_id,Odds1,Odds2,Lastest_modified,Status
R000008416,22100686,BT00000007,7.94,3.74,2022/1/21 21:38,Expired
R000008417,22100688,BT00000005,21.32,18.63,2022/1/21 22:19,Expired
R000008418,22100695,BT00000003,10.59,22.07,2022/1/22 01:50,Expired
R000008419,22100696,BT00000001,8.87,14.15,2022/1/22 03:41,Expired
R000008420,22100696,BT00000007,2.06,12.07,2022/1/22 11:45,Expired
R000008421,22100695,BT00000007,13.03,6.74,2022/1/22 17:41,Expired
R000008422,22100706,BT00000005,5.72,24.26,2022/1/23 02:13,Expired
R000008423,22100707,BT00000002,5.38,3.33,2022/1/23 05:19,Expired
R000008425,22100700,BT00000004,4.18,22.18,2022/1/23 05:52,Expired
R000008426,22100702,BT00000002,12.29,21.69,2022/1/23 06:59,Expired
R000008427,22100706,BT00000003,12.75,12.38,2022/1/23 12:13,Expired
R000008428,22100701,BT00000006,6.64,16.53,2022/1/23 13:13,Expired
R000008429,22100701,BT00000005,12.46,21.74,2022/1/23 13:32,Expired
R000008430,22100704,BT00000007,16.52,5.08,2022/1/23 15:01,Expired
R000008431,22100706,BT00000007,23.01,14.66,2022/1/23 17:12,Expired
R000008432,22100707,BT00000001,24.58,17.98,2022/1/23 21:25,Expired
R000008433,22100702,BT00000003,3.24,2.97,2022/1/23 22:15,Expired
R000008434,22100713,BT00000005,10.71,16.63,2022/1/24 17:06,Expired
R000008435,22100454,BT00000004,18.57,4.78,2022/1/25 01:07,Expired
R000008436,22100717,BT00000006,4.14,9.59,2022/1/25 11:31,Expired
R000008437,22100715,BT00000003,21.6,21.1,2022/1/25 13:36,Expired
R000008438,22100714,BT00000003,15.38,12.15,2022/1/25 13:53,Expired
R000008439,22100720,BT00000001,5.44,6.01,2022/1/25 17:09,Expired
R000008441,22100724,BT00000005,2.41,6.01,2022/1/26 03:00,Expired
R000008442,22100453,BT00000004,6.32,16.32,2022/1/26 04:05,Expired
R000008443,22100472,BT00000002,14.55,11.79,2022/1/26 04:13,Expired
R000008444,22100472,BT00000004,2.11,4.62,2022/1/26 04:27,Expired
R000008445,22100472,BT00000006,16.13,5.27,2022/1/26 07:03,Expired
R000008447,22100724,BT00000007,24.23,20.95,2022/1/26 16:19,Expired
R000008448,22100732,BT00000006,5.87,10.06,2022/1/26 16:52,Expired
R000008449,22100728,BT00000002,8.7,13.22,2022/1/26 18:31,Expired
R000008450,22100724,BT00000001,17.56,8.53,2022/1/26 20:54,Expired
R000008451,22100453,BT00000006,2.74,17.13,2022/1/26 23:29,Expired
R000008452,22100733,BT00000002,13.94,23.68,2022/1/27 01:54,Expired
R000008453,22100734,BT00000004,24.94,17.19,2022/1/27 08:04,Expired
R000008454,22100734,BT00000006,21.23,15.36,2022/1/27 10:29,Expired
R000008455,22100733,BT00000004,15.96,22.3,2022/1/27 14:46,Expired
R000008456,22100740,BT00000003,24.64,7.02,2022/1/28 04:33,Expired
R000008457,22100738,BT00000005,11.48,21.01,2022/1/28 10:35,Expired
R000008458,22100735,BT00000004,10.21,11.19,2022/1/28 10:37,Expired
R000008459,22100740,BT00000007,6.8,11.86,2022/1/28 10:54,Expired
R000008460,22100738,BT00000006,3.14,14.59,2022/1/28 12:43,Expired
R000008461,22100738,BT00000004,15.58,3.11,2022/1/28 13:11,Expired
R000008462,22100742,BT00000006,16.75,24.88,2022/1/28 15:24,Expired
R000008463,22100737,BT00000007,13.68,9.96,2022/1/28 19:31,Expired
R000008464,22100739,BT00000004,5.19,19.23,2022/1/28 20:34,Expired
R000008465,22100736,BT00000003,3.44,12.73,2022/1/28 22:03,Expired
R000008466,22100742,BT00000001,16.08,20.31,2022/1/28 23:34,Expired
R000008467,22100746,BT00000007,7.97,8.5,2022/1/29 04:26,Expired
R000008468,22100745,BT00000002,21.05,18.78,2022/1/29 09:58,Expired
R000008469,22100754,BT00000004,23.01,5.99,2022/1/30 03:19,Expired
R000008470,22100752,BT00000003,7.12,4.02,2022/1/30 03:27,Expired
R000008471,22100752,BT00000007,19.49,3.72,2022/1/30 13:58,Expired
R000008472,22100754,BT00000001,20.69,22.66,2022/1/30 14:48,Expired
R000008473,22100751,BT00000006,5.93,22.79,2022/1/30 18:41,Expired
R000008474,22100755,BT00000007,13.3,11.75,2022/1/30 18:51,Expired
R000008475,22100762,BT00000002,10.09,6.07,2022/1/31 00:54,Expired
R000008476,22100764,BT00000007,9.23,13.68,2022/1/31 05:39,Expired
R000008477,22100767,BT00000003,23.26,9.45,2022/1/31 13:03,Expired
R000008478,22100764,BT00000006,22.1,6.9,2022/1/31 14:41,Expired
R000008479,22100767,BT00000005,4.85,22.04,2022/1/31 14:57,Expired
R000008480,22100767,BT00000002,8.53,8.62,2022/1/31 16:57,Expired
R000008481,22100761,BT00000005,21,1.64,2022/1/31 21:41,Expired
R000008482,22100784,BT00000002,6.18,15.17,2022/2/1 03:49,Expired
R000008483,22100770,BT00000006,9.87,23.06,2022/2/1 03:58,Expired
R000008484,22100766,BT00000004,5.19,7.43,2022/2/1 05:18,Expired
R000008485,22100768,BT00000003,5.82,11.73,2022/2/1 11:21,Expired
R000008486,22100768,BT00000004,3.06,23.52,2022/2/1 14:56,Expired
R000008487,22100771,BT00000001,11.78,8.41,2022/2/1 21:29,Expired
R000008488,22100772,BT00000005,4.17,9.21,2022/2/1 21:38,Expired
R000008489,22100768,BT00000001,7.83,7.54,2022/2/1 21:53,Expired
R000008490,22100776,BT00000007,4.54,15.04,2022/2/2 00:27,Expired
R000008491,22100774,BT00000002,20.1,23.18,2022/2/2 02:21,Expired
R000008492,22100780,BT00000007,8.16,18.69,2022/2/2 06:56,Expired
R000008493,22100776,BT00000001,24.82,12.72,2022/2/2 17:49,Expired
R000008494,22100776,BT00000003,2.48,11.96,2022/2/2 19:56,Expired
R000008495,22100777,BT00000002,22.42,3.97,2022/2/2 20:01,Expired
R000008496,22100786,BT00000004,13.45,5.93,2022/2/3 05:10,Expired
R000008497,22100782,BT00000004,14.31,18.41,2022/2/3 08:43,Expired
R000008498,22100785,BT00000006,18.84,2.94,2022/2/3 16:35,Expired
R000008499,22100782,BT00000001,8.15,23.5,2022/2/3 18:13,Expired
R000008500,22100788,BT00000004,23.2,23.67,2022/2/4 00:03,Expired
R000008501,22100787,BT00000004,12.6,3.66,2022/2/4 04:21,Expired
R000008502,22100791,BT00000004,6.6,21.36,2022/2/4 05:17,Expired
R000008503,22100792,BT00000002,4.81,6.92,2022/2/4 09:47,Expired
R000008504,22100793,BT00000002,4.93,18.66,2022/2/4 20:04,Expired
R000008505,22100790,BT00000005,23.94,14.89,2022/2/4 21:30,Expired
R000008506,22100798,BT00000002,12.26,11.89,2022/2/5 00:55,Expired
R000008507,22100800,BT00000007,16.41,6.56,2022/2/5 04:19,Expired
R000008508,22100805,BT00000003,8.45,13.45,2022/2/6 05:05,Expired
R000008509,22100807,BT00000002,6.74,12.45,2022/2/6 05:27,Expired
R000008510,22100802,BT00000002,24.39,24.63,2022/2/6 09:29,Expired
R000008511,22100809,BT00000006,5.8,12.08,2022/2/6 09:53,Expired
R000008512,22100808,BT00000006,15.88,22.95,2022/2/6 12:28,Expired
R000008513,22100807,BT00000004,11.04,7.39,2022/2/6 17:02,Expired
R000008514,22100803,BT00000007,7.4,18.85,2022/2/6 18:49,Expired
R000008516,22100814,BT00000005,2.14,4.65,2022/2/7 04:17,Expired
R000008517,22100812,BT00000001,19.6,20.5,2022/2/7 08:05,Expired
R000008518,22100814,BT00000004,20,18.24,2022/2/7 14:02,Expired
R000008519,22100810,BT00000003,23.32,2.69,2022/2/7 15:45,Expired
R000008520,22100817,BT00000002,15.11,12,2022/2/8 04:39,Expired
R000008521,22100819,BT00000007,19.82,8.55,2022/2/8 09:45,Expired
R000008522,22100823,BT00000006,18.29,19.54,2022/2/8 11:33,Expired
R000008523,22100824,BT00000002,20.13,9.92,2022/2/8 11:45,Expired
R000008524,22100816,BT00000006,6.08,19.64,2022/2/8 16:53,Expired
R000008525,22100818,BT00000005,24.98,24.35,2022/2/8 23:59,Expired
R000008526,22100828,BT00000005,7.44,2.55,2022/2/9 00:27,Expired
R000008527,22100828,BT00000001,2.51,14.31,2022/2/9 05:47,Expired
R000008528,22100829,BT00000002,6.9,16.89,2022/2/9 15:14,Expired
R000008530,22100836,BT00000002,13.88,15.3,2022/2/10 07:25,Expired
R000008531,22100837,BT00000005,10.97,2.03,2022/2/10 08:12,Expired
R000008532,22100835,BT00000006,22.76,11.73,2022/2/10 11:24,Expired
R000008533,22100835,BT00000004,15.17,4,2022/2/10 14:54,Expired
R000008534,22100836,BT00000007,7.32,11.14,2022/2/10 15:46,Expired
R000008535,22100831,BT00000006,19.13,18.32,2022/2/10 20:57,Expired
R000008537,22100834,BT00000006,21.42,24.58,2022/2/10 23:22,Expired
R000008538,22100838,BT00000004,7.47,5.8,2022/2/11 04:22,Expired
R000008539,22100843,BT00000005,10.15,6.91,2022/2/11 12:04,Expired
R000008540,22100847,BT00000001,23.16,7.63,2022/2/12 06:31,Expired
R000008541,22100855,BT00000004,22.19,10.93,2022/2/12 15:04,Expired
R000008542,22100850,BT00000003,3.1,7.5,2022/2/12 16:23,Expired
R000008543,22100845,BT00000006,4.79,6.4,2022/2/12 22:21,Expired
R000008544,22100857,BT00000004,6.55,8.87,2022/2/13 01:18,Expired
R000008545,22100856,BT00000002,4.28,8.37,2022/2/13 19:04,Expired
R000008546,22100857,BT00000007,11.61,19.48,2022/2/13 22:33,Expired
R000008547,22100856,BT00000006,23.13,2.25,2022/2/13 22:48,Expired
R000008548,22100865,BT00000005,4.91,18.18,2022/2/14 02:28,Expired
R000008549,22100863,BT00000003,8.03,9.47,2022/2/14 07:13,Expired
R000008550,22100865,BT00000001,7.76,10.47,2022/2/14 10:05,Expired
R000008551,22100858,BT00000005,19.17,17.44,2022/2/14 13:27,Expired
R000008552,22100858,BT00000007,2.21,23.07,2022/2/14 15:35,Expired
R000008553,22100865,BT00000006,13.16,18.77,2022/2/14 15:47,Expired
R000008554,22100861,BT00000003,19.34,1.64,2022/2/14 21:13,Expired
R000008555,22100863,BT00000005,18.07,16.2,2022/2/14 23:04,Expired
R000008556,22100869,BT00000006,23.1,21,2022/2/15 07:35,Expired
R000008557,22100869,BT00000003,21.59,7.03,2022/2/15 12:12,Expired
R000008558,22100867,BT00000002,8.91,19.61,2022/2/15 14:02,Expired
R000008559,22100873,BT00000002,14.04,9.7,2022/2/15 15:20,Expired
R000008560,22100870,BT00000001,24.73,10.9,2022/2/15 17:19,Expired
R000008561,22100870,BT00000003,21.95,15.19,2022/2/15 17:52,Expired
R000008562,22100871,BT00000005,19.75,13.94,2022/2/15 22:21,Expired
R000008563,22100884,BT00000002,3.13,18.48,2022/2/16 02:22,Expired
R000008564,22100880,BT00000002,20.04,15.29,2022/2/16 02:38,Expired
R000008565,22100879,BT00000001,12.61,17.31,2022/2/16 07:49,Expired
R000008566,22100884,BT00000003,15.35,22.74,2022/2/16 14:12,Expired
R000008567,22100877,BT00000006,4.3,12.45,2022/2/16 18:35,Expired
R000008568,22100880,BT00000005,3.15,2.04,2022/2/16 18:59,Expired
R000008569,22100875,BT00000004,24.36,16.68,2022/2/16 19:23,Expired
R000008570,22100881,BT00000006,2.38,6,2022/2/16 20:23,Expired
R000008571,22100464,BT00000003,6.55,10.44,2022/2/17 00:43,Expired
R000008572,22100886,BT00000001,7.14,17.66,2022/2/17 12:26,Expired
R000008573,22100464,BT00000007,19.09,10.13,2022/2/17 14:41,Expired
R000008574,22100888,BT00000007,19.49,6.26,2022/2/17 14:48,Expired
R000008575,22100893,BT00000006,10.93,22.48,2022/2/24 10:33,Expired
R000008576,22100894,BT00000003,18.82,13.98,2022/2/24 14:55,Expired
R000008577,22100892,BT00000006,3.11,14.4,2022/2/24 23:25,Expired
R000008578,22100902,BT00000002,19.76,18.1,2022/2/25 07:14,Expired
R000008580,22100897,BT00000004,22.07,5.7,2022/2/25 12:37,Expired
R000008581,22100898,BT00000003,6.66,12.22,2022/2/25 13:55,Expired
R000008582,22100896,BT00000006,5.89,11.42,2022/2/25 18:09,Expired
R000008583,22100911,BT00000001,9.13,20.51,2022/2/26 00:59,Expired
R000008584,22100908,BT00000005,6.88,14.96,2022/2/26 01:17,Expired
R000008585,22100905,BT00000005,16.53,17.13,2022/2/26 04:51,Expired
R000008586,22100909,BT00000006,17.32,5.63,2022/2/26 21:11,Expired
R000008587,22100918,BT00000005,22.68,19.45,2022/2/27 02:15,Expired
R000008588,22100919,BT00000004,8.11,11.75,2022/2/27 05:14,Expired
R000008589,22100918,BT00000004,24.13,8.76,2022/2/27 06:09,Expired
R000008590,22100917,BT00000003,24.37,13.83,2022/2/27 07:26,Expired
R000008591,22100914,BT00000006,22.09,22.24,2022/2/27 07:54,Expired
R000008592,22100918,BT00000001,9.7,18.19,2022/2/27 15:51,Expired
R000008593,22100922,BT00000003,16.69,11.59,2022/2/28 04:05,Expired
R000008594,22100921,BT00000007,20.47,11.48,2022/2/28 14:32,Expired
R000008595,22100726,BT00000007,15.51,24.43,2022/2/28 22:14,Expired
R000008596,22100921,BT00000004,9.12,8.98,2022/2/28 22:24,Expired
R000008597,22100926,BT00000003,19.41,9.27,2022/3/1 04:35,Expired
R000008598,22100928,BT00000007,22.06,5.96,2022/3/1 05:06,Expired
R000008599,22100929,BT00000005,7.03,7.55,2022/3/1 05:32,Expired
R000008600,22100931,BT00000007,18.92,16.75,2022/3/1 05:37,Expired
R000008603,22100931,BT00000002,17.42,18.48,2022/3/1 10:45,Expired
R000008604,22100927,BT00000005,14.56,24.56,2022/3/1 12:52,Expired
R000008607,22100935,BT00000006,2.67,17.6,2022/3/2 05:12,Expired
R000008608,22100936,BT00000006,23.19,16.89,2022/3/2 08:10,Expired
R000008609,22100938,BT00000004,14.8,16.65,2022/3/2 10:21,Expired
R000008610,22100932,BT00000003,4.56,7.24,2022/3/2 13:06,Expired
R000008611,22100933,BT00000001,14.06,18.83,2022/3/2 17:49,Expired
R000008612,22100942,BT00000004,9.67,18.52,2022/3/3 02:31,Expired
R000008613,22100943,BT00000006,10.98,18.33,2022/3/3 03:58,Expired
R000008614,22100942,BT00000005,24.73,13.66,2022/3/3 11:47,Expired
R000008615,22100944,BT00000004,19.28,15.04,2022/3/3 12:30,Expired
R000008616,22100945,BT00000007,22.16,6.2,2022/3/3 21:44,Expired
R000008617,22100950,BT00000001,21.16,5.39,2022/3/4 03:14,Expired
R000008618,22100952,BT00000004,8.07,19.36,2022/3/4 04:22,Expired
R000008619,22100953,BT00000001,14.67,23.1,2022/3/4 08:56,Expired
R000008620,22100951,BT00000006,20.94,18.05,2022/3/4 11:34,Expired
R000008621,22100949,BT00000002,10.75,10.51,2022/3/4 13:17,Expired
R000008622,22100953,BT00000007,14.59,23.99,2022/3/4 17:56,Expired
R000008623,22100950,BT00000003,6.87,4.36,2022/3/4 19:44,Expired
R000008624,22100946,BT00000002,24.81,9.84,2022/3/4 22:30,Expired
R000008625,22100946,BT00000004,13.51,12,2022/3/4 23:26,Expired
R000008626,22100958,BT00000006,18.71,5.73,2022/3/5 00:02,Expired
R000008627,22100954,BT00000005,11.03,10.46,2022/3/5 02:27,Expired
R000008628,22100957,BT00000002,1.8,3.28,2022/3/5 09:29,Expired
R000008629,22100955,BT00000007,3.72,4.63,2022/3/5 12:53,Expired
R000008630,22100963,BT00000006,16.42,11.49,2022/3/6 10:07,Expired
R000008631,22100960,BT00000006,18.15,13.77,2022/3/6 11:29,Expired
R000008632,22100962,BT00000002,23.27,10.62,2022/3/6 14:07,Expired
R000008633,22100962,BT00000006,6.89,16.76,2022/3/6 18:13,Expired
R000008634,22100960,BT00000003,13.07,14.17,2022/3/6 23:56,Expired
R000008635,22100971,BT00000002,11.97,21.76,2022/3/7 19:01,Expired
R000008636,22100971,BT00000001,22.45,14.94,2022/3/7 20:22,Expired
R000008637,22100973,BT00000004,14.45,6.35,2022/3/7 22:12,Expired
R000008638,22100975,BT00000004,4.19,23.31,2022/3/8 00:46,Expired
R000008639,22100976,BT00000006,10.99,13.59,2022/3/8 08:07,Expired
R000008640,22100975,BT00000003,10.48,24.39,2022/3/8 15:36,Expired
R000008641,22100976,BT00000003,20.33,5.04,2022/3/8 21:09,Expired
R000008642,22100981,BT00000006,16.19,17.39,2022/3/9 00:40,Expired
R000008643,22100986,BT00000004,10.97,4.86,2022/3/9 01:10,Expired
R000008644,22100983,BT00000001,19.59,5.26,2022/3/9 04:38,Expired
R000008645,22100991,BT00000003,19.21,23.62,2022/3/9 12:28,Expired
R000008646,22100988,BT00000005,7.49,22.5,2022/3/9 13:07,Expired
R000008647,22100981,BT00000007,7.36,13.92,2022/3/9 15:09,Expired
R000008648,22100981,BT00000004,2.54,23.65,2022/3/9 20:41,Expired
R000008649,22100987,BT00000006,15.79,11.85,2022/3/9 22:09,Expired
R000008650,22100988,BT00000004,2.75,3.15,2022/3/9 23:14,Expired
R000008651,22100993,BT00000001,13.13,17.3,2022/3/10 00:20,Expired
R000008652,22100993,BT00000005,23.49,12.92,2022/3/10 10:30,Expired
R000008653,22100999,BT00000006,17.5,15.46,2022/3/11 08:57,Expired
R000008654,22101001,BT00000007,22.29,18.82,2022/3/11 14:00,Expired
R000008655,22100997,BT00000006,4.57,20.52,2022/3/11 14:34,Expired
R000008656,22100997,BT00000003,7.7,24.79,2022/3/11 19:47,Expired
R000008657,22100997,BT00000001,8.53,24.18,2022/3/11 20:08,Expired
R000008658,22101001,BT00000002,19.03,20.93,2022/3/11 20:33,Expired
R000008659,22101006,BT00000001,12.36,2.38,2022/3/12 06:33,Expired
R000008660,22101010,BT00000007,24.14,8.21,2022/3/12 15:16,Expired
R000008661,22101008,BT00000002,19.54,4.75,2022/3/12 17:02,Expired
R000008662,22101005,BT00000002,4.87,9.08,2022/3/12 21:30,Expired
R000008663,22101005,BT00000007,22.62,18.04,2022/3/12 23:41,Expired
R000008664,22101019,BT00000002,1.97,12.6,2022/3/13 01:56,Expired
R000008665,22101015,BT00000004,21.21,4.9,2022/3/13 13:34,Expired
R000008666,22101021,BT00000003,5.45,22.19,2022/3/14 19:37,Expired
R000008667,22101027,BT00000001,3.57,2.57,2022/3/14 19:56,Expired
R000008668,22101029,BT00000007,12.7,13.81,2022/3/15 00:56,Expired
R000008669,22101031,BT00000004,3.39,9.7,2022/3/15 01:02,Expired
R000008670,22101041,BT00000001,22.74,15.38,2022/3/16 01:13,Expired
R000008671,22101035,BT00000003,6.42,17.89,2022/3/16 05:27,Expired
R000008672,22101044,BT00000007,3.24,4.18,2022/3/16 06:12,Expired
R000008673,22101033,BT00000002,23.14,22.16,2022/3/16 10:03,Expired
R000008674,22101033,BT00000001,18.56,18.35,2022/3/16 12:04,Expired
R000008675,22101041,BT00000006,22.66,19.66,2022/3/16 12:10,Expired
R000008676,22101044,BT00000002,12.91,17.07,2022/3/16 20:46,Expired
R000008677,22101039,BT00000005,6.39,22.32,2022/3/16 22:49,Expired
R000008678,22101050,BT00000006,22.37,18.65,2022/3/18 00:26,Expired
R000008679,22101049,BT00000002,8.62,12.2,2022/3/18 00:54,Expired
R000008680,22101046,BT00000007,14.19,6.2,2022/3/18 01:20,Expired
R000008681,22101054,BT00000007,17.04,8.47,2022/3/18 08:23,Expired
R000008682,22101049,BT00000001,12.74,4.21,2022/3/18 14:28,Expired
R000008683,22101048,BT00000001,18.15,13.15,2022/3/18 17:36,Expired
R000008684,22101057,BT00000003,10.96,7.64,2022/3/18 19:44,Expired
R000008685,22101056,BT00000006,6.78,12.29,2022/3/18 22:13,Expired
R000008686,22101050,BT00000003,6.5,3.78,2022/3/18 23:11,Expired
R000008687,22101061,BT00000006,3.53,7.55,2022/3/19 04:17,Expired
R000008688,22101061,BT00000005,18.82,21.13,2022/3/19 17:19,Expired
R000008689,22101068,BT00000007,24.28,20.33,2022/3/20 02:27,Expired
R000008690,22101068,BT00000003,16.99,24.01,2022/3/20 09:05,Expired
R000008691,22101066,BT00000005,5.13,2.04,2022/3/20 12:27,Expired
R000008692,22101068,BT00000002,12.18,15.11,2022/3/20 15:59,Expired
R000008693,22101065,BT00000002,20.97,24.79,2022/3/20 22:03,Expired
R000008694,22101077,BT00000007,14.58,20.5,2022/3/21 00:01,Expired
R000008695,22101075,BT00000001,17.69,10.6,2022/3/21 00:44,Expired
R000008696,22101078,BT00000002,8.13,16.55,2022/3/21 01:06,Expired
R000008697,22101077,BT00000002,13.82,17.58,2022/3/21 07:14,Expired
R000008698,22101074,BT00000002,11.16,19.1,2022/3/21 23:51,Expired
R000008699,22101083,BT00000003,8.8,23.33,2022/3/22 22:03,Expired
R000008700,22101084,BT00000006,21.98,6.31,2022/3/23 02:32,Expired
R000008701,22101089,BT00000002,2.95,8.72,2022/3/23 04:14,Expired
R000008703,22101088,BT00000005,17.95,23.32,2022/3/23 10:26,Expired
R000008704,22101090,BT00000007,22.97,17.11,2022/3/23 17:28,Expired
R000008705,22101084,BT00000002,11.19,4.82,2022/3/23 21:15,Expired
R000008706,22101086,BT00000004,11.81,15.78,2022/3/23 23:27,Expired
R000008707,22101099,BT00000004,8.34,9.27,2022/3/24 05:18,Expired
R000008708,22101105,BT00000005,6.06,15.24,2022/3/25 02:07,Expired
R000008709,22101102,BT00000001,21.08,8.92,2022/3/25 03:17,Expired
R000008710,22101103,BT00000007,15.11,15.21,2022/3/25 05:59,Expired
R000008711,22101105,BT00000004,10.44,9.54,2022/3/25 10:14,Expired
R000008712,22101101,BT00000004,12.6,24.11,2022/3/25 13:58,Expired
R000008713,22101104,BT00000006,7.16,12.86,2022/3/25 14:49,Expired
R000008714,22101103,BT00000006,20.55,12.12,2022/3/25 16:11,Expired
R000008716,22101106,BT00000006,17,7.15,2022/3/25 21:20,Expired
R000008717,22101104,BT00000001,22.94,11.3,2022/3/25 23:29,Expired
R000008718,22101110,BT00000003,14.24,15.88,2022/3/26 01:18,Expired
R000008719,22101107,BT00000002,19.5,13.57,2022/3/26 03:47,Expired
R000008720,22101111,BT00000002,14.96,16.69,2022/3/26 10:52,Expired
R000008721,22101113,BT00000007,18.85,2.89,2022/3/26 15:27,Expired
R000008722,22101112,BT00000004,24.41,23.14,2022/3/26 16:17,Expired
R000008723,22101112,BT00000003,22.25,14.31,2022/3/26 16:31,Expired
R000008726,22101116,BT00000003,16.89,3.11,2022/3/27 03:21,Expired
R000008727,22101120,BT00000004,17.3,11.22,2022/3/27 04:39,Expired
R000008728,22101121,BT00000004,12.49,21.74,2022/3/27 10:39,Expired
R000008729,22101119,BT00000003,17.71,2.44,2022/3/27 13:18,Expired
R000008731,22101118,BT00000001,19.69,19.77,2022/3/27 17:28,Expired
R000008732,22101120,BT00000006,7.81,5.62,2022/3/27 20:54,Expired
R000008733,22101126,BT00000004,13.73,5.48,2022/3/28 00:22,Expired
R000008734,22101129,BT00000002,19.74,14.07,2022/3/28 00:29,Expired
R000008735,22101124,BT00000001,23.17,20.4,2022/3/28 00:42,Expired
R000008736,22101129,BT00000007,7.19,9.81,2022/3/28 09:19,Expired
R000008737,22101127,BT00000003,16.05,11.55,2022/3/28 10:18,Expired
R000008738,22101126,BT00000005,5.96,19.96,2022/3/28 11:26,Expired
R000008739,22101122,BT00000005,5.71,24.27,2022/3/28 12:44,Expired
R000008740,22101124,BT00000004,23.35,9.46,2022/3/28 14:49,Expired
R000008741,22101129,BT00000006,16.3,9.65,2022/3/28 20:13,Expired
R000008742,22101124,BT00000007,19.24,21.22,2022/3/28 20:37,Expired
R000008743,22101123,BT00000005,8.69,19.14,2022/3/28 20:47,Expired
R000008744,22101129,BT00000005,12.29,10.71,2022/3/28 23:22,Expired
